Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2017,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",FARM SALES,"FARM SALES: (2,500 TO 4,999 $)","11,028",16
CENSUS,2017,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",FARM SALES,"FARM SALES: (25,000 TO 49,999 $)","33,136",37.7
CENSUS,2017,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",FARM SALES,"FARM SALES: (250,000 TO 499,999 $)","90,027",22.4
CENSUS,2017,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",FARM SALES,"FARM SALES: (5,000 TO 9,999 $)","20,563",20.8
CENSUS,2017,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",FARM SALES,"FARM SALES: (50,000 TO 99,999 $)","32,709",22.2
CENSUS,2017,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",FARM SALES,"FARM SALES: (500,000 TO 999,999 $)","120,705",(H)
CENSUS,2017,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",FARM SALES,"FARM SALES: (LESS THAN 1,000 $)","9,417",64.2
CENSUS,2017,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1111),"111,436",5.3
CENSUS,2017,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1112),"24,099",18.4
CENSUS,2017,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1113),"9,527",10.6
CENSUS,2017,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114),66,13.6
CENSUS,2017,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1119),"528,069",23.1
CENSUS,2017,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11192),"13,277",13
CENSUS,2017,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11193 & 11194 & 11199),"514,792",23.6
CENSUS,2017,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111),"100,711",13.5
CENSUS,2017,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112112), (D),(D)
CENSUS,2017,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11212),"48,835",4.1
CENSUS,2017,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1123),62,(H)
CENSUS,2017,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1124), (D),(D)
CENSUS,2017,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1125 & 1129),"8,108",78.2
CENSUS,2017,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"836,870",13
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)","23,878",13.4
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 14.9 ACRES),"11,775",8
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),"113,011",8.6
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (15.0 TO 24.9 ACRES),"19,442",8.8
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 49.9 ACRES),"51,148",7.7
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),"43,962",16.8
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (50.0 TO 99.9 ACRES),"77,713",7.6
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),"25,166",14.5
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",AREA OPERATED,"AREA OPERATED: (1,000 TO 1,999 ACRES)","39,696",8.4
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",AREA OPERATED,AREA OPERATED: (1.0 TO 9.9 ACRES),353,75.9
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",AREA OPERATED,AREA OPERATED: (10.0 TO 49.9 ACRES),"11,226",18.3
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",AREA OPERATED,AREA OPERATED: (100 TO 139 ACRES),"28,392",18
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",AREA OPERATED,AREA OPERATED: (140 TO 179 ACRES),"24,890",13.5
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",AREA OPERATED,AREA OPERATED: (180 TO 219 ACRES),"23,850",15.9
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",AREA OPERATED,"AREA OPERATED: (2,000 OR MORE ACRES)","55,634",1
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",AREA OPERATED,AREA OPERATED: (220 TO 259 ACRES),"21,731",16
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",AREA OPERATED,AREA OPERATED: (260 TO 499 ACRES),"73,498",10.8
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",AREA OPERATED,AREA OPERATED: (50.0 TO 69.9 ACRES),"9,133",13.3
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",AREA OPERATED,AREA OPERATED: (500 TO 999 ACRES),"60,688",23.4
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",AREA OPERATED,AREA OPERATED: (70.0 TO 99.9 ACRES),"17,004",16.7
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (1,000 TO 2,499 $)","4,632",51.8
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (1,000,000 OR MORE $)","74,793",5.8
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (10,000 TO 24,999 $)","37,566",4.5
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (100,000 TO 249,999 $)","58,651",10.9
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (2,500 TO 4,999 $)","8,965",16.4
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (25,000 TO 49,999 $)","37,760",13
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (250,000 TO 499,999 $)","49,147",13
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (5,000 TO 9,999 $)","15,020",12.4
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (50,000 TO 99,999 $)","36,835",14.9
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (500,000 TO 999,999 $)","34,717",34.1
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (LESS THAN 1,000 $)","8,009",14.7
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",FARM SALES,"FARM SALES: (1,000 TO 2,499 $)","4,854",48.8
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",FARM SALES,"FARM SALES: (1,000,000 OR MORE $)","74,076",5.9
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",FARM SALES,"FARM SALES: (10,000 TO 24,999 $)","37,782",4
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",FARM SALES,"FARM SALES: (100,000 TO 249,999 $)","58,448",11.1
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",FARM SALES,"FARM SALES: (2,500 TO 4,999 $)","8,421",13
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",FARM SALES,"FARM SALES: (25,000 TO 49,999 $)","38,190",12.3
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",FARM SALES,"FARM SALES: (250,000 TO 499,999 $)","50,704",13.2
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",FARM SALES,"FARM SALES: (5,000 TO 9,999 $)","14,859",12.9
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",FARM SALES,"FARM SALES: (50,000 TO 99,999 $)","36,228",15.2
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",FARM SALES,"FARM SALES: (500,000 TO 999,999 $)","33,377",35.3
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",FARM SALES,"FARM SALES: (LESS THAN 1,000 $)","9,156",15.7
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1111),"36,636",7.9
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1112),"4,135",20.4
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1113),"1,597",18.4
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114),694,57.9
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1119),"143,500",9.6
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11193 & 11194 & 11199),"143,500",9.6
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111),"27,973",10.1
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112112),"3,264",28.2
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11212),"136,587",5.4
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1122),649,62.2
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1123),738,38.5
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1124),"1,978",90.6
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1125 & 1129),"8,344",16.8
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"366,095",3.1
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)","80,860",12.8
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",AREA HARVESTED,AREA HARVESTED: (1.0 TO 14.9 ACRES),"26,845",6.6
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),"258,362",15.9
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",AREA HARVESTED,AREA HARVESTED: (15.0 TO 24.9 ACRES),"42,368",8.7
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",AREA HARVESTED,AREA HARVESTED: (25.0 TO 49.9 ACRES),"113,181",13.3
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),"80,745",16.8
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",AREA HARVESTED,AREA HARVESTED: (50.0 TO 99.9 ACRES),"171,093",7.6
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),"62,779",8.8
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",AREA OPERATED,"AREA OPERATED: (1,000 TO 1,999 ACRES)","99,319",9.7
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",AREA OPERATED,AREA OPERATED: (1.0 TO 9.9 ACRES),701,(H)
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",AREA OPERATED,AREA OPERATED: (10.0 TO 49.9 ACRES),"23,089",22.7
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",AREA OPERATED,AREA OPERATED: (100 TO 139 ACRES),"59,420",23.8
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",AREA OPERATED,AREA OPERATED: (140 TO 179 ACRES),"43,938",14.4
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",AREA OPERATED,AREA OPERATED: (180 TO 219 ACRES),"50,514",14.6
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",AREA OPERATED,"AREA OPERATED: (2,000 OR MORE ACRES)","156,326",2
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",AREA OPERATED,AREA OPERATED: (220 TO 259 ACRES),"47,343",18
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",AREA OPERATED,AREA OPERATED: (260 TO 499 ACRES),"155,652",11.4
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",AREA OPERATED,AREA OPERATED: (50.0 TO 69.9 ACRES),"17,478",15.4
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",AREA OPERATED,AREA OPERATED: (500 TO 999 ACRES),"148,706",34.5
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",AREA OPERATED,AREA OPERATED: (70.0 TO 99.9 ACRES),"33,747",18.6
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",ECONOMIC CLASS,"ECONOMIC CLASS: (1,000 TO 2,499 $)","4,166",22.4
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",ECONOMIC CLASS,"ECONOMIC CLASS: (1,000,000 OR MORE $)","211,697",13
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",ECONOMIC CLASS,"ECONOMIC CLASS: (10,000 TO 24,999 $)","64,817",4.7
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",ECONOMIC CLASS,"ECONOMIC CLASS: (100,000 TO 249,999 $)","141,420",10.4
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",ECONOMIC CLASS,"ECONOMIC CLASS: (2,500 TO 4,999 $)","12,860",19.7
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",ECONOMIC CLASS,"ECONOMIC CLASS: (25,000 TO 49,999 $)","78,251",12.9
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",ECONOMIC CLASS,"ECONOMIC CLASS: (250,000 TO 499,999 $)","123,875",23.6
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",ECONOMIC CLASS,"ECONOMIC CLASS: (5,000 TO 9,999 $)","21,427",15.8
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",ECONOMIC CLASS,"ECONOMIC CLASS: (50,000 TO 99,999 $)","80,538",8.7
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",ECONOMIC CLASS,"ECONOMIC CLASS: (500,000 TO 999,999 $)","87,076",49.2
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",ECONOMIC CLASS,"ECONOMIC CLASS: (LESS THAN 1,000 $)","10,106",36
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",FARM SALES,"FARM SALES: (1,000 TO 2,499 $)","4,940",15.1
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",FARM SALES,"FARM SALES: (1,000,000 OR MORE $)","209,651",13.1
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",FARM SALES,"FARM SALES: (10,000 TO 24,999 $)","65,484",5.4
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",FARM SALES,"FARM SALES: (100,000 TO 249,999 $)","140,611",10.8
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",FARM SALES,"FARM SALES: (2,500 TO 4,999 $)","12,093",18.2
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",FARM SALES,"FARM SALES: (25,000 TO 49,999 $)","78,715",12.2
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",FARM SALES,"FARM SALES: (250,000 TO 499,999 $)","127,400",23.5
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",FARM SALES,"FARM SALES: (5,000 TO 9,999 $)","21,063",16.4
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",FARM SALES,"FARM SALES: (50,000 TO 99,999 $)","80,131",8.8
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",FARM SALES,"FARM SALES: (500,000 TO 999,999 $)","84,551",50.6
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",FARM SALES,"FARM SALES: (LESS THAN 1,000 $)","11,594",32.7
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1111),"80,254",5.8
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1112),"12,158",9.1
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1113),"2,759",24.4
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114),"1,710",88.6
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1119),"331,994",14.1
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11193 & 11194 & 11199),"331,994",14.1
