Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,COTTON,"COTTON, UPLAND - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 49.9 ACRES), (D),(D)
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,COTTON,"COTTON, UPLAND - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),"28,227",20
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,COTTON,"COTTON, UPLAND - ACRES HARVESTED",AREA HARVESTED,"AREA HARVESTED: (3,000 TO 4,999 ACRES)","39,267",8.2
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,COTTON,"COTTON, UPLAND - ACRES HARVESTED",AREA HARVESTED,"AREA HARVESTED: (5,000 OR MORE ACRES)","34,868",1.1
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,COTTON,"COTTON, UPLAND - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (50.0 TO 99.9 ACRES),"2,711",86.9
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,COTTON,"COTTON, UPLAND - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),"98,797",15.3
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"439,582",7.3
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)","2,614,725",6.4
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,AREA HARVESTED,"AREA HARVESTED: (1,000 TO 1,999 ACRES)","1,004,796",11.2
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,AREA HARVESTED,AREA HARVESTED: (1.0 TO 14.9 ACRES),484,33.8
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),"78,689",17
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,AREA HARVESTED,AREA HARVESTED: (15.0 TO 24.9 ACRES),"1,864",16.7
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,AREA HARVESTED,"AREA HARVESTED: (2,000 TO 2,999 ACRES)","702,322",7.7
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,AREA HARVESTED,AREA HARVESTED: (25.0 TO 49.9 ACRES),"7,538",17.2
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),"215,481",18.3
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,AREA HARVESTED,"AREA HARVESTED: (3,000 TO 4,999 ACRES)","626,325",6.4
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,AREA HARVESTED,"AREA HARVESTED: (5,000 OR MORE ACRES)","281,282",19.7
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,AREA HARVESTED,AREA HARVESTED: (50.0 TO 99.9 ACRES),"21,829",25.4
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),"557,547",9.5
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,AREA OPERATED,"AREA OPERATED: (1,000 TO 1,999 ACRES)","691,399",12.3
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,AREA OPERATED,AREA OPERATED: (1.0 TO 9.9 ACRES),119,87.7
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,AREA OPERATED,AREA OPERATED: (10.0 TO 49.9 ACRES),"3,868",33.6
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,AREA OPERATED,AREA OPERATED: (100 TO 139 ACRES),"10,325",31.7
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,AREA OPERATED,AREA OPERATED: (140 TO 179 ACRES),"11,927",39.6
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,AREA OPERATED,AREA OPERATED: (180 TO 219 ACRES),"13,889",38.2
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,AREA OPERATED,"AREA OPERATED: (2,000 OR MORE ACRES)","2,426,787",5.3
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,AREA OPERATED,AREA OPERATED: (220 TO 259 ACRES),"11,409",61.8
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,AREA OPERATED,AREA OPERATED: (260 TO 499 ACRES),"74,278",18
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,AREA OPERATED,AREA OPERATED: (50.0 TO 69.9 ACRES),"2,976",14.5
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,AREA OPERATED,AREA OPERATED: (500 TO 999 ACRES),"244,274",19.6
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,AREA OPERATED,AREA OPERATED: (70.0 TO 99.9 ACRES),"6,906",51.7
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,ECONOMIC CLASS,"ECONOMIC CLASS: (1,000 TO 2,499 $)",244,61.1
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,ECONOMIC CLASS,"ECONOMIC CLASS: (1,000,000 OR MORE $)","2,568,629",6.7
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,ECONOMIC CLASS,"ECONOMIC CLASS: (10,000 TO 24,999 $)","8,151",61.4
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,ECONOMIC CLASS,"ECONOMIC CLASS: (100,000 TO 249,999 $)","102,421",22.9
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,ECONOMIC CLASS,"ECONOMIC CLASS: (2,500 TO 4,999 $)",843,91.4
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,ECONOMIC CLASS,"ECONOMIC CLASS: (25,000 TO 49,999 $)","19,249",29.8
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,ECONOMIC CLASS,"ECONOMIC CLASS: (250,000 TO 499,999 $)","213,640",26.5
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,ECONOMIC CLASS,"ECONOMIC CLASS: (5,000 TO 9,999 $)","3,742",32
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,ECONOMIC CLASS,"ECONOMIC CLASS: (50,000 TO 99,999 $)","34,100",35.6
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,ECONOMIC CLASS,"ECONOMIC CLASS: (500,000 TO 999,999 $)","547,043",9.5
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,ECONOMIC CLASS,"ECONOMIC CLASS: (LESS THAN 1,000 $)",95,(H)
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,FARM SALES,"FARM SALES: (1,000 TO 2,499 $)",343,39.8
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,FARM SALES,"FARM SALES: (1,000,000 OR MORE $)","2,427,430",6.4
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,FARM SALES,"FARM SALES: (10,000 TO 24,999 $)","10,543",56.6
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,FARM SALES,"FARM SALES: (100,000 TO 249,999 $)","118,624",21.5
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,FARM SALES,"FARM SALES: (2,500 TO 4,999 $)","1,745",44.3
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,FARM SALES,"FARM SALES: (25,000 TO 49,999 $)","20,054",28.8
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,FARM SALES,"FARM SALES: (250,000 TO 499,999 $)","248,837",23.2
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,FARM SALES,"FARM SALES: (5,000 TO 9,999 $)","4,394",38.8
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,FARM SALES,"FARM SALES: (50,000 TO 99,999 $)","36,897",36
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,FARM SALES,"FARM SALES: (500,000 TO 999,999 $)","629,175",13.1
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,FARM SALES,"FARM SALES: (LESS THAN 1,000 $)",115,(H)
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1111),"3,357,801",5.6
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1112),"3,991",0.7
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1113),"2,304",10.4
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114), (D),(D)
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1119),"115,108",9.4
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11192),"100,280",10.5
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11193 & 11194 & 11199),"14,828",14.4
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111),"10,285",17.6
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11212),"1,460",95
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1122), (D),(D)
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1123),"4,927",36.9
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1125 & 1129),"1,826",(H)
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"3,498,157",5.3
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)","135,473,316",6.6
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",AREA HARVESTED,"AREA HARVESTED: (1,000 TO 1,999 ACRES)","51,726,504",11.4
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",AREA HARVESTED,AREA HARVESTED: (1.0 TO 14.9 ACRES),"15,186",34.9
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),"3,508,100",16
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",AREA HARVESTED,AREA HARVESTED: (15.0 TO 24.9 ACRES),"70,366",22.7
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",AREA HARVESTED,"AREA HARVESTED: (2,000 TO 2,999 ACRES)","37,242,248",7.9
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",AREA HARVESTED,AREA HARVESTED: (25.0 TO 49.9 ACRES),"275,858",22.5
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),"10,074,361",24.3
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",AREA HARVESTED,"AREA HARVESTED: (3,000 TO 4,999 ACRES)","32,222,376",5.7
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",AREA HARVESTED,"AREA HARVESTED: (5,000 OR MORE ACRES)","14,282,188",21.8
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",AREA HARVESTED,AREA HARVESTED: (50.0 TO 99.9 ACRES),"872,609",23.8
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),"27,671,551",10.4
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",AREA OPERATED,"AREA OPERATED: (1,000 TO 1,999 ACRES)","34,948,776",11.6
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",AREA OPERATED,AREA OPERATED: (1.0 TO 9.9 ACRES),"3,649",(H)
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",AREA OPERATED,AREA OPERATED: (10.0 TO 49.9 ACRES),"145,010",36.7
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",AREA OPERATED,AREA OPERATED: (100 TO 139 ACRES),"420,397",42.3
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",AREA OPERATED,AREA OPERATED: (140 TO 179 ACRES),"506,544",43.1
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",AREA OPERATED,AREA OPERATED: (180 TO 219 ACRES),"634,740",31
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",AREA OPERATED,"AREA OPERATED: (2,000 OR MORE ACRES)","126,063,045",5.7
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",AREA OPERATED,AREA OPERATED: (220 TO 259 ACRES),"447,353",55.2
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",AREA OPERATED,AREA OPERATED: (260 TO 499 ACRES),"3,168,916",17.7
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",AREA OPERATED,AREA OPERATED: (50.0 TO 69.9 ACRES),"100,584",16.5
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",AREA OPERATED,AREA OPERATED: (500 TO 999 ACRES),"11,244,625",24.8
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",AREA OPERATED,AREA OPERATED: (70.0 TO 99.9 ACRES),"277,708",40.4
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (1,000 TO 2,499 $)","3,344",91.1
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (1,000,000 OR MORE $)","135,939,203",6.9
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (10,000 TO 24,999 $)","258,648",61.7
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (100,000 TO 249,999 $)","4,093,089",16.2
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (2,500 TO 4,999 $)","13,095",49.6
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (25,000 TO 49,999 $)","563,711",19.5
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (250,000 TO 499,999 $)","9,526,178",32.8
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (5,000 TO 9,999 $)","78,601",20.2
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (50,000 TO 99,999 $)","1,282,485",31.6
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (500,000 TO 999,999 $)","26,202,432",10.5
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (LESS THAN 1,000 $)",561,(H)
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (1,000 TO 2,499 $)","5,018",79.1
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (1,000,000 OR MORE $)","128,871,461",6.7
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (10,000 TO 24,999 $)","324,383",50.4
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (100,000 TO 249,999 $)","4,808,389",15.9
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (2,500 TO 4,999 $)","27,025",22.9
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (25,000 TO 49,999 $)","597,567",20.7
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (250,000 TO 499,999 $)","11,204,381",27.3
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (5,000 TO 9,999 $)","89,193",26.6
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (50,000 TO 99,999 $)","1,426,622",31.2
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (500,000 TO 999,999 $)","30,606,592",13.3
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (LESS THAN 1,000 $)",716,96.3
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1111),"170,988,401",6.1
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1112),"216,214",0.7
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1113),"80,700",10.4
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114), (D),(D)
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1119),"5,984,131",10.2
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11192),"5,320,915",11.4
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11193 & 11194 & 11199),"663,216",15.6
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111),"327,829",18.4
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11212),"38,800",79.7
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1122), (D),(D)
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1123),"193,834",37.5
CENSUS,2017,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1125 & 1129),"111,878",(H)
