Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2018,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YOLO,113,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"17,000",
SURVEY,2018,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YOLO,113,,,0,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,020,000",
SURVEY,2018,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YOLO,113,,,0,,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,77.9,
SURVEY,2018,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,FRESNO,19,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"14,000",
SURVEY,2018,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,FRESNO,19,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"43,500",
SURVEY,2018,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,FRESNO,19,,,0,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"725,000",
SURVEY,2018,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,FRESNO,19,,,0,,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,51.8,
SURVEY,2018,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KERN,29,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"6,000",
SURVEY,2018,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KERN,29,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"20,300",
SURVEY,2018,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KERN,29,,,0,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"450,000",
SURVEY,2018,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KERN,29,,,0,,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,75,
SURVEY,2018,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KINGS,31,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"10,200",
SURVEY,2018,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KINGS,31,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"41,700",
SURVEY,2018,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KINGS,31,,,0,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"870,000",
SURVEY,2018,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KINGS,31,,,0,,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,85.3,
SURVEY,2018,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MADERA,39,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,500,
SURVEY,2018,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MADERA,39,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"20,400",
SURVEY,2018,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MADERA,39,,,0,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"40,000",
SURVEY,2018,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MADERA,39,,,0,,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,80,
SURVEY,2018,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MERCED,47,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"7,000",
SURVEY,2018,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MERCED,47,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"38,600",
SURVEY,2018,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MERCED,47,,,0,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"600,000",
SURVEY,2018,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MERCED,47,,,0,,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,85.7,
SURVEY,2018,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,SAN JOAQUIN,77,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"5,000",
SURVEY,2018,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,SAN JOAQUIN,77,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"16,200",
SURVEY,2018,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,SAN JOAQUIN,77,,,0,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"420,000",
SURVEY,2018,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,SAN JOAQUIN,77,,,0,,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,84,
SURVEY,2018,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,STANISLAUS,99,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,700",
SURVEY,2018,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,STANISLAUS,99,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"9,900",
SURVEY,2018,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,STANISLAUS,99,,,0,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"143,000",
SURVEY,2018,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,STANISLAUS,99,,,0,,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,84.1,
SURVEY,2018,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,TULARE,107,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"10,900",
SURVEY,2018,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,TULARE,107,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"88,400",
SURVEY,2018,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,TULARE,107,,,0,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"780,000",
SURVEY,2018,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,TULARE,107,,,0,,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,71.6,
SURVEY,2018,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,300,
SURVEY,2018,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"4,200",
SURVEY,2018,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"22,200",
SURVEY,2018,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,74,
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,ADAMS,1,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"128,000",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,ADAMS,1,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"138,000",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,ADAMS,1,,,0,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,435,000",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,ADAMS,1,,,0,,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,26.8,
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,ARAPAHOE,5,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"28,300",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,ARAPAHOE,5,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"57,000",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,ARAPAHOE,5,,,0,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"550,000",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,ARAPAHOE,5,,,0,,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,19.4,
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,CHEYENNE,17,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"162,000",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,CHEYENNE,17,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"191,000",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,CHEYENNE,17,,,0,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"4,710,000",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,CHEYENNE,17,,,0,,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,29.1,
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,ELBERT,39,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"24,000",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,ELBERT,39,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"31,000",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,ELBERT,39,,,0,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"572,000",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,ELBERT,39,,,0,,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,23.8,
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,KIOWA,61,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"160,000",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,KIOWA,61,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"181,000",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,KIOWA,61,,,0,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"5,825,000",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,KIOWA,61,,,0,,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,36.4,
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,KIT CARSON,63,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"233,500",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,KIT CARSON,63,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"274,000",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,KIT CARSON,63,,,0,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"8,440,000",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,KIT CARSON,63,,,0,,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,36.1,
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,LINCOLN,73,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"121,000",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,LINCOLN,73,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"152,000",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,LINCOLN,73,,,0,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,938,000",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,LINCOLN,73,,,0,,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,24.3,
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"199,700",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"221,000",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"9,135,000",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,45.7,
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,WASHINGTON,121,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"247,500",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,WASHINGTON,121,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"280,000",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,WASHINGTON,121,,,0,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"8,929,000",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,WASHINGTON,121,,,0,,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,36.1,
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,NORTHEAST,20,LARIMER,69,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,700",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,NORTHEAST,20,LARIMER,69,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"3,200",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,NORTHEAST,20,LARIMER,69,,,0,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"80,000",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,NORTHEAST,20,LARIMER,69,,,0,,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,29.6,
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,NORTHEAST,20,MORGAN,87,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"42,000",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,NORTHEAST,20,MORGAN,87,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"52,000",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,NORTHEAST,20,MORGAN,87,,,0,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,473,000",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,NORTHEAST,20,MORGAN,87,,,0,,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,35.1,
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,NORTHEAST,20,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"161,300",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,NORTHEAST,20,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"174,800",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,NORTHEAST,20,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"6,797,000",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,NORTHEAST,20,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,42.1,
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,NORTHEAST,20,WELD,123,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"99,000",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,NORTHEAST,20,WELD,123,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"109,000",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,NORTHEAST,20,WELD,123,,,0,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,850,000",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,NORTHEAST,20,WELD,123,,,0,,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,38.9,
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,SOUTHEAST,90,BENT,11,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"7,900",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,SOUTHEAST,90,BENT,11,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"10,700",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,SOUTHEAST,90,BENT,11,,,0,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"539,000",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,SOUTHEAST,90,BENT,11,,,0,,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,68.2,
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,SOUTHEAST,90,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"176,100",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,SOUTHEAST,90,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"202,300",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,SOUTHEAST,90,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"5,689,000",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,SOUTHEAST,90,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,32.3,
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,SOUTHEAST,90,PROWERS,99,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"129,000",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,SOUTHEAST,90,PROWERS,99,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"137,000",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,SOUTHEAST,90,PROWERS,99,,,0,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"6,597,000",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,SOUTHEAST,90,PROWERS,99,,,0,,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,51.1,
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,SOUTHWEST,70,DOLORES,33,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"10,700",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,SOUTHWEST,70,DOLORES,33,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"13,000",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,SOUTHWEST,70,DOLORES,33,,,0,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"65,000",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,SOUTHWEST,70,DOLORES,33,,,0,,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,6.1,
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,SOUTHWEST,70,MESA,77,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,600",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,SOUTHWEST,70,MESA,77,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"1,600",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,SOUTHWEST,70,MESA,77,,,0,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"192,000",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,SOUTHWEST,70,MESA,77,,,0,,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,120,
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,SOUTHWEST,70,MONTEZUMA,83,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,200",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,SOUTHWEST,70,MONTEZUMA,83,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"5,900",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,SOUTHWEST,70,MONTEZUMA,83,,,0,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"31,500",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,SOUTHWEST,70,MONTEZUMA,83,,,0,,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,9.8,
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,SOUTHWEST,70,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,500",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,SOUTHWEST,70,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"3,500",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,SOUTHWEST,70,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"27,500",
SURVEY,2018,YEAR,,COUNTY,COLORADO,8,SOUTHWEST,70,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,18.3,
SURVEY,2018,YEAR,,COUNTY,IDAHO,16,EAST,90,BINGHAM,11,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"70,900",
SURVEY,2018,YEAR,,COUNTY,IDAHO,16,EAST,90,BINGHAM,11,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"78,500",
SURVEY,2018,YEAR,,COUNTY,IDAHO,16,EAST,90,BINGHAM,11,,,0,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"8,500,000",
