Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2017,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA OPERATED,AREA OPERATED: (50.0 TO 69.9 ACRES),"22,261",14.4
CENSUS,2017,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA OPERATED,AREA OPERATED: (500 TO 999 ACRES),"118,168",10.1
CENSUS,2017,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA OPERATED,AREA OPERATED: (70.0 TO 99.9 ACRES),"31,698",14.9
CENSUS,2017,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (1,000 TO 2,499 $)","14,895",16.7
CENSUS,2017,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (1,000,000 OR MORE $)","59,220",9
CENSUS,2017,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (10,000 TO 24,999 $)","112,898",8.4
CENSUS,2017,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (100,000 TO 249,999 $)","59,545",12.1
CENSUS,2017,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (2,500 TO 4,999 $)","28,433",18.8
CENSUS,2017,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (25,000 TO 49,999 $)","112,184",7.9
CENSUS,2017,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (250,000 TO 499,999 $)","29,758",23.8
CENSUS,2017,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (5,000 TO 9,999 $)","57,780",19.3
CENSUS,2017,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (50,000 TO 99,999 $)","93,934",15.1
CENSUS,2017,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (500,000 TO 999,999 $)","23,611",7.6
CENSUS,2017,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (LESS THAN 1,000 $)","21,063",34.3
CENSUS,2017,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",FARM SALES,"FARM SALES: (1,000 TO 2,499 $)","15,751",16.7
CENSUS,2017,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",FARM SALES,"FARM SALES: (1,000,000 OR MORE $)","58,689",9
CENSUS,2017,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",FARM SALES,"FARM SALES: (10,000 TO 24,999 $)","119,731",10
CENSUS,2017,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",FARM SALES,"FARM SALES: (100,000 TO 249,999 $)","50,578",12.5
CENSUS,2017,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",FARM SALES,"FARM SALES: (2,500 TO 4,999 $)","31,646",16.9
CENSUS,2017,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",FARM SALES,"FARM SALES: (25,000 TO 49,999 $)","113,006",7.4
CENSUS,2017,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",FARM SALES,"FARM SALES: (250,000 TO 499,999 $)","26,780",26.3
CENSUS,2017,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",FARM SALES,"FARM SALES: (5,000 TO 9,999 $)","60,129",19.1
CENSUS,2017,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",FARM SALES,"FARM SALES: (50,000 TO 99,999 $)","87,330",15.5
CENSUS,2017,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",FARM SALES,"FARM SALES: (500,000 TO 999,999 $)","23,332",7.7
CENSUS,2017,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",FARM SALES,"FARM SALES: (LESS THAN 1,000 $)","26,349",30.1
CENSUS,2017,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1111),"27,747",11.2
CENSUS,2017,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1112),"4,659",45.8
CENSUS,2017,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1113),"1,017",48.4
CENSUS,2017,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114),419,37.5
CENSUS,2017,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1119),"201,754",5.9
CENSUS,2017,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11192),"5,196",8.4
CENSUS,2017,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11193 & 11194 & 11199),"196,558",6
CENSUS,2017,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111),"309,631",8.3
CENSUS,2017,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11212),"7,783",33.5
CENSUS,2017,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1122),"2,244",22.1
CENSUS,2017,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1123),"43,024",13.4
CENSUS,2017,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1124),980,21.8
CENSUS,2017,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1125 & 1129),"14,063",38.5
CENSUS,2017,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"613,321",4.5
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)","84,350",8.1
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 TO 1,999 ACRES)","64,450",10.5
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 14.9 ACRES),"64,817",8.6
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),"1,036,666",6.6
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (15.0 TO 24.9 ACRES),"123,141",5.4
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA HARVESTED,"AREA HARVESTED: (2,000 TO 2,999 ACRES)","9,900",1.4
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 49.9 ACRES),"352,874",8.2
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),"462,980",11.4
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA HARVESTED,"AREA HARVESTED: (3,000 TO 4,999 ACRES)","10,000",3.4
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (50.0 TO 99.9 ACRES),"613,088",4.6
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),"173,537",13.5
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA OPERATED,"AREA OPERATED: (1,000 TO 1,999 ACRES)","389,151",4.3
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA OPERATED,AREA OPERATED: (1.0 TO 9.9 ACRES),"2,929",43.2
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA OPERATED,AREA OPERATED: (10.0 TO 49.9 ACRES),"114,725",9.2
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA OPERATED,AREA OPERATED: (100 TO 139 ACRES),"167,884",8
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA OPERATED,AREA OPERATED: (140 TO 179 ACRES),"164,353",10.9
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA OPERATED,AREA OPERATED: (180 TO 219 ACRES),"157,601",7.3
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA OPERATED,"AREA OPERATED: (2,000 OR MORE ACRES)","316,627",3.8
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA OPERATED,AREA OPERATED: (220 TO 259 ACRES),"139,083",4.8
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA OPERATED,AREA OPERATED: (260 TO 499 ACRES),"609,181",14.6
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA OPERATED,AREA OPERATED: (50.0 TO 69.9 ACRES),"62,791",12.6
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA OPERATED,AREA OPERATED: (500 TO 999 ACRES),"659,129",4.6
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA OPERATED,AREA OPERATED: (70.0 TO 99.9 ACRES),"127,999",10.7
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (1,000 TO 2,499 $)","71,017",10.6
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (1,000,000 OR MORE $)","152,311",7
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (10,000 TO 24,999 $)","391,839",6.8
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (100,000 TO 249,999 $)","482,608",8
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (2,500 TO 4,999 $)","113,649",9.9
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (25,000 TO 49,999 $)","500,386",15.9
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (250,000 TO 499,999 $)","238,659",9.6
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (5,000 TO 9,999 $)","198,276",6
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (50,000 TO 99,999 $)","450,523",9
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (500,000 TO 999,999 $)","218,328",5.3
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (LESS THAN 1,000 $)","93,857",13.5
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",FARM SALES,"FARM SALES: (1,000 TO 2,499 $)","76,543",9.4
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",FARM SALES,"FARM SALES: (1,000,000 OR MORE $)","146,912",6.4
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",FARM SALES,"FARM SALES: (10,000 TO 24,999 $)","398,543",7
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",FARM SALES,"FARM SALES: (100,000 TO 249,999 $)","465,625",8.7
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",FARM SALES,"FARM SALES: (2,500 TO 4,999 $)","119,227",8.4
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",FARM SALES,"FARM SALES: (25,000 TO 49,999 $)","504,997",16
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",FARM SALES,"FARM SALES: (250,000 TO 499,999 $)","236,704",10
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",FARM SALES,"FARM SALES: (5,000 TO 9,999 $)","204,628",5.6
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",FARM SALES,"FARM SALES: (50,000 TO 99,999 $)","441,428",9.5
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",FARM SALES,"FARM SALES: (500,000 TO 999,999 $)","213,137",5.8
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",FARM SALES,"FARM SALES: (LESS THAN 1,000 $)","103,709",12.6
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1111),"501,373",4.4
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1112),"1,989",43.8
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1113),"3,436",13.6
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114),"3,213",19.9
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1119),"537,676",4.2
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11192), (D),(D)
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11193 & 11194 & 11199), (D),(D)
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111),"1,672,748",5.6
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112112),"43,505",18.8
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11212),"44,849",19.7
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1122),"17,051",26.7
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1123),"34,304",4.4
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1124),"8,101",44.9
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1125 & 1129),"43,208",21.5
CENSUS,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,911,453",3.1
CENSUS,2017,YEAR,,STATE,MONTANA,30,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)","214,807",9.7
CENSUS,2017,YEAR,,STATE,MONTANA,30,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 TO 1,999 ACRES)","140,825",16.2
CENSUS,2017,YEAR,,STATE,MONTANA,30,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 14.9 ACRES),"7,996",35.6
CENSUS,2017,YEAR,,STATE,MONTANA,30,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),"163,427",10.4
CENSUS,2017,YEAR,,STATE,MONTANA,30,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (15.0 TO 24.9 ACRES),"10,350",30
CENSUS,2017,YEAR,,STATE,MONTANA,30,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA HARVESTED,"AREA HARVESTED: (2,000 TO 2,999 ACRES)","45,790",6.8
CENSUS,2017,YEAR,,STATE,MONTANA,30,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 49.9 ACRES),"24,527",12.2
CENSUS,2017,YEAR,,STATE,MONTANA,30,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),"173,260",12.6
CENSUS,2017,YEAR,,STATE,MONTANA,30,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA HARVESTED,"AREA HARVESTED: (3,000 TO 4,999 ACRES)", (D),(D)
CENSUS,2017,YEAR,,STATE,MONTANA,30,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA HARVESTED,"AREA HARVESTED: (5,000 OR MORE ACRES)", (D),(D)
CENSUS,2017,YEAR,,STATE,MONTANA,30,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (50.0 TO 99.9 ACRES),"54,294",10.4
CENSUS,2017,YEAR,,STATE,MONTANA,30,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),"163,672",19.2
CENSUS,2017,YEAR,,STATE,MONTANA,30,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA OPERATED,"AREA OPERATED: (1,000 TO 1,999 ACRES)","81,059",22.4
CENSUS,2017,YEAR,,STATE,MONTANA,30,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA OPERATED,AREA OPERATED: (1.0 TO 9.9 ACRES),891,42.3
CENSUS,2017,YEAR,,STATE,MONTANA,30,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA OPERATED,AREA OPERATED: (10.0 TO 49.9 ACRES),"12,569",30.9
CENSUS,2017,YEAR,,STATE,MONTANA,30,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA OPERATED,AREA OPERATED: (100 TO 139 ACRES),"6,976",22.1
CENSUS,2017,YEAR,,STATE,MONTANA,30,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA OPERATED,AREA OPERATED: (140 TO 179 ACRES),"8,678",22.4
CENSUS,2017,YEAR,,STATE,MONTANA,30,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA OPERATED,AREA OPERATED: (180 TO 219 ACRES),"3,837",28.3
CENSUS,2017,YEAR,,STATE,MONTANA,30,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA OPERATED,"AREA OPERATED: (2,000 OR MORE ACRES)","603,288",7.7
CENSUS,2017,YEAR,,STATE,MONTANA,30,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA OPERATED,AREA OPERATED: (220 TO 259 ACRES),"6,541",43.1
CENSUS,2017,YEAR,,STATE,MONTANA,30,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA OPERATED,AREA OPERATED: (260 TO 499 ACRES),"35,501",16
CENSUS,2017,YEAR,,STATE,MONTANA,30,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA OPERATED,AREA OPERATED: (50.0 TO 69.9 ACRES),"4,122",39.8
CENSUS,2017,YEAR,,STATE,MONTANA,30,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",AREA OPERATED,AREA OPERATED: (500 TO 999 ACRES),"42,279",17.5
